Date,Open,High,Low,Close,Adj Close,Volume
2021-03-30,313.890015,314.910004,311.540009,314.320007,313.208099,44635700
2021-03-31,316.160004,320.739990,315.809998,319.130005,318.001068,55032500
2021-04-01,323.070007,324.709991,322.809998,324.570007,323.421814,55685600
2021-04-05,327.130005,331.839996,326.880005,331.049988,329.878876,42172500
2021-04-06,330.730011,332.829987,330.019989,330.820007,329.649719,33537200
2021-04-07,330.329987,332.480011,329.369995,331.619995,330.446869,32046400
2021-04-08,334.559998,335.269989,333.739990,335.079987,333.894623,29940800
2021-04-09,333.679993,337.320007,332.920013,337.109985,335.917450,36664900
2021-04-12,336.040009,337.100006,334.730011,336.670013,335.479034,25833000
2021-04-13,338.239990,341.079987,338.019989,340.600006,339.395142,30374000
2021-04-14,340.850006,340.980011,335.670013,336.510010,335.319611,42564300
2021-04-15,339.470001,342.010010,336.220001,341.609985,340.401520,36342800
2021-04-16,342.149994,342.230011,340.079987,342.010010,340.800140,40860100
2021-04-19,340.390015,341.579987,336.899994,338.880005,337.681213,34533100
2021-04-20,338.200012,339.519989,334.380005,336.410004,335.219940,38081800
2021-04-21,335.089996,339.480011,333.970001,339.290009,338.089752,36598100
2021-04-22,338.890015,339.899994,334.010010,335.200012,334.014252,45936100
2021-04-23,335.850006,340.769989,335.850006,339.420013,338.219299,36381900
2021-04-26,339.670013,341.920013,338.899994,341.630005,340.421478,30812000
2021-04-27,341.929993,342.149994,339.170013,340.149994,338.946716,33187200
2021-04-28,339.809998,340.850006,338.329987,339.000000,337.800751,33615700
2021-04-29,342.369995,342.799988,336.899994,340.220001,339.016449,37708900
2021-04-30,337.700012,340.260010,337.049988,337.989990,336.794342,38263400
2021-05-03,339.230011,340.000000,335.730011,336.190002,335.000702,29729700
2021-05-04,333.559998,333.890015,326.209991,330.140015,328.972137,65147000
2021-05-05,332.250000,333.140015,328.230011,329.029999,327.866058,46219300
2021-05-06,328.760010,331.670013,326.450012,331.510010,330.337311,46814300
2021-05-07,334.369995,336.649994,331.690002,334.200012,333.017731,53324500
2021-05-10,332.779999,332.959991,325.549988,325.760010,324.607605,60700500
2021-05-11,319.700012,326.130005,319.019989,325.309998,324.159180,71963600
2021-05-12,320.230011,322.619995,316.000000,316.890015,315.769012,91164900
2021-05-13,319.920013,322.399994,316.899994,319.339996,318.210327,69877800
2021-05-14,322.600006,327.329987,322.079987,326.390015,325.235382,44370000
2021-05-17,324.630005,326.369995,321.450012,324.410004,323.262390,39395000
2021-05-18,325.390015,326.649994,321.940002,322.220001,321.080109,36528500
2021-05-19,316.660004,322.899994,316.299988,322.589996,321.448822,66319100
2021-05-20,324.119995,329.709991,323.890015,328.829987,327.666718,46466100
2021-05-21,330.429993,330.859985,326.640015,327.010010,325.853180,50330400
2021-05-24,329.369995,333.670013,326.899994,332.510010,331.333771,32475800
2021-05-25,334.070007,334.809998,331.760010,332.970001,331.792114,31280300
2021-05-26,333.660004,334.609985,332.950012,334.130005,332.947998,25444900
2021-05-27,333.670013,334.540009,332.670013,332.880005,331.702454,27931700
2021-05-28,334.119995,335.570007,333.600006,333.929993,332.748718,29927400
2021-06-01,335.299988,335.790009,331.429993,332.820007,331.642639,31145400
2021-06-02,333.250000,334.339996,331.700012,333.470001,332.290344,22047900
2021-06-03,330.549988,331.859985,328.279999,330.000000,328.832611,37057800
2021-06-04,331.850006,336.059998,331.779999,335.600006,334.412811,38736500
2021-06-07,335.049988,336.660004,334.339996,336.600006,335.409241,32611900
2021-06-08,338.399994,339.290009,335.029999,336.760010,335.568695,27282800
2021-06-09,338.170013,338.970001,336.649994,336.839996,335.648407,21485300
2021-06-10,337.190002,340.459991,336.730011,340.350006,339.145996,33702100
2021-06-11,340.359985,341.250000,339.690002,341.239990,340.032837,21222800
2021-06-14,341.679993,344.519989,340.459991,344.510010,343.291290,27827700
2021-06-15,344.149994,344.470001,341.519989,342.260010,341.049225,35963800
2021-06-16,342.739990,343.839996,337.450012,341.010010,339.803650,55399500
2021-06-17,339.970001,346.380005,339.920013,345.339996,344.118347,59722700
2021-06-18,343.630005,344.809998,341.859985,342.630005,341.417938,55414900
2021-06-21,342.429993,344.690002,340.149994,344.359985,343.539825,32992600
2021-06-22,344.149994,348.029999,343.839996,347.570007,346.742218,28941600
2021-06-23,347.510010,348.920013,346.880005,347.739990,346.911804,27188500
2021-06-24,349.730011,351.459991,349.170013,349.890015,349.056702,32581600
2021-06-25,350.470001,350.720001,348.839996,349.459991,348.627686,28682800
2021-06-28,350.779999,353.850006,350.720001,353.709991,352.867584,39130300
2021-06-29,353.529999,355.019989,352.670013,354.989990,354.144531,29426000
2021-06-30,354.829987,355.230011,353.829987,354.429993,353.585876,32724000
2021-07-01,354.070007,355.089996,352.679993,354.570007,353.725555,29290000
2021-07-02,356.519989,358.970001,356.279999,358.640015,357.785858,32727200
2021-07-06,359.260010,360.480011,356.489990,360.190002,359.332153,38842400
2021-07-07,362.450012,362.760010,358.940002,360.950012,360.090332,35265200
2021-07-08,355.739990,359.649994,354.420013,358.769989,357.915527,50890000
2021-07-09,358.170013,361.500000,357.570007,361.010010,360.150208,35184500
2021-07-12,362.450012,362.890015,360.829987,362.420013,361.556854,25717700
2021-07-13,362.029999,365.470001,361.540009,362.420013,361.556854,39723000
2021-07-14,364.829987,365.489990,362.220001,363.070007,362.205322,35336400
2021-07-15,362.980011,363.190002,358.459991,360.519989,359.661346,53391600
2021-07-16,361.399994,362.410004,357.239990,357.600006,356.748322,47262000
2021-07-19,354.049988,355.179993,352.040009,354.670013,353.825317,64404600
2021-07-20,355.630005,360.279999,353.799988,358.790009,357.935516,42183700
2021-07-21,358.350006,361.559998,358.119995,361.559998,360.698883,30259900
2021-07-22,361.769989,363.959991,361.769989,363.950012,363.083221,30252200
2021-07-23,365.309998,368.489990,363.920013,368.200012,367.323090,31960800
2021-07-26,367.489990,368.890015,366.600006,368.489990,367.612396,28438100
2021-07-27,368.220001,368.220001,360.160004,364.429993,363.562042,57933100
2021-07-28,365.600006,367.450012,363.239990,365.829987,364.958710,42066200
2021-07-29,365.250000,367.679993,365.250000,366.480011,365.607208,25672500
2021-07-30,362.440002,365.170013,362.410004,364.570007,363.701721,36463500
2021-08-02,366.279999,366.880005,363.869995,364.600006,363.731659,27334100
2021-08-03,365.279999,366.929993,362.000000,366.809998,365.936401,35558500
2021-08-04,366.769989,368.320007,365.630005,367.339996,366.465149,29602200
2021-08-05,368.179993,369.910004,367.450012,369.670013,368.789581,21443900
2021-08-06,368.369995,369.369995,366.910004,368.049988,367.173431,33313700
2021-08-09,368.519989,369.269989,367.390015,368.730011,367.851837,25960200
2021-08-10,369.260010,369.559998,365.619995,366.839996,365.966309,35130800
2021-08-11,368.140015,368.649994,364.839996,366.209991,365.337830,34249800
2021-08-12,365.690002,367.899994,364.299988,367.529999,366.654694,25969200
2021-08-13,367.890015,369.160004,367.380005,368.820007,367.941620,19318800
2021-08-16,367.670013,369.019989,363.700012,368.980011,368.101227,34856900
2021-08-17,366.149994,367.149994,363.230011,365.730011,364.858978,44793900
2021-08-18,365.179993,366.619995,361.869995,362.209991,361.347351,38541900
2021-08-19,360.220001,365.679993,359.959991,363.959991,363.093170,48499400
2021-08-20,365.059998,368.140015,364.739990,367.730011,366.854187,39462300
2021-08-23,368.799988,373.940002,368.790009,373.230011,372.341125,34034700
2021-08-24,373.839996,374.989990,373.359985,374.369995,373.478363,21732900
2021-08-25,374.630005,375.390015,373.859985,374.799988,373.907349,20441900
2021-08-26,373.920013,374.619995,371.970001,372.420013,371.533051,29133300
2021-08-27,373.070007,376.559998,372.570007,376.040009,375.144409,27088600
2021-08-30,376.850006,380.760010,376.829987,380.260010,379.354370,27295700
2021-08-31,380.510010,380.579987,378.359985,379.950012,379.045105,29628200
2021-09-01,381.040009,382.709991,380.369995,380.579987,379.673584,28138300
2021-09-02,381.970001,382.309998,379.149994,380.399994,379.494019,25453400
2021-09-03,379.220001,381.980011,379.200012,381.570007,380.661224,24605400
2021-09-07,381.679993,382.779999,380.489990,382.109985,381.199951,23970200
2021-09-08,381.929993,381.929993,378.450012,380.779999,379.873108,32949200
2021-09-09,381.010010,382.149994,379.220001,379.470001,378.566223,29399000
2021-09-10,381.230011,381.970001,376.250000,376.589996,375.693085,40210700
2021-09-13,378.989990,379.429993,374.220001,376.329987,375.433685,48741800
2021-09-14,377.859985,378.609985,374.279999,375.260010,374.366272,41826600
2021-09-15,375.730011,378.410004,373.369995,378.049988,377.149597,34097900
2021-09-16,376.679993,378.899994,374.700012,378.309998,377.408997,35193100
2021-09-17,377.820007,377.869995,372.760010,373.829987,372.939667,60912300
2021-09-20,367.459991,369.250000,360.929993,365.700012,365.233521,76203200
2021-09-21,367.579987,368.809998,364.989990,366.149994,365.682922,41927500
2021-09-22,367.089996,371.070007,365.959991,369.570007,369.098572,46972900
2021-09-23,370.760010,374.040009,370.100006,372.980011,372.504242,44652000
2021-09-24,370.649994,373.760010,370.269989,373.329987,372.853760,36056800
2021-09-27,370.200012,371.250000,367.730011,370.350006,369.877594,43338100
2021-09-28,365.670013,370.299988,359.350006,359.869995,359.410950,97701600
2021-09-29,361.170013,363.369995,358.640015,359.279999,358.821716,58076600
2021-09-30,360.970001,362.679993,357.100006,357.959991,357.503387,61136600
2021-10-01,358.600006,361.250000,354.380005,360.179993,359.720551,56375500
2021-10-04,358.519989,358.859985,350.320007,352.619995,352.170197,76766000
2021-10-05,353.709991,359.690002,353.480011,357.380005,356.924133,47232900
2021-10-06,354.079987,359.950012,353.149994,359.670013,359.211212,56806500
2021-10-07,362.799988,365.690002,362.250000,362.970001,362.506989,39411200
2021-10-08,364.079987,364.320007,360.609985,361.160004,360.699310,41810200
2021-10-11,359.579987,363.200012,358.299988,358.390015,357.932861,34847200
2021-10-12,359.880005,360.329987,356.480011,357.140015,356.684448,43905100
2021-10-13,359.510010,360.690002,357.429993,360.000000,359.540771,40120800
2021-10-14,363.690002,366.850006,363.010010,366.630005,366.162323,43433900
2021-10-15,367.880005,369.059998,366.820007,368.940002,368.469391,40391000
2021-10-18,367.609985,372.869995,366.989990,372.649994,372.174652,34513500
2021-10-19,373.750000,375.519989,372.700012,375.470001,374.991058,29091000
2021-10-20,375.940002,376.570007,373.459991,374.980011,374.501678,31390300
2021-10-21,374.160004,377.470001,373.850006,377.269989,376.788757,25469300
2021-10-22,375.980011,376.970001,372.390015,374.100006,373.622803,36275800
2021-10-25,375.559998,378.869995,373.559998,377.929993,377.447906,32597800
2021-10-26,380.230011,382.709991,377.910004,379.119995,378.636383,47191300
2021-10-27,379.579987,383.149994,379.309998,380.000000,379.515259,45760500
2021-10-28,381.950012,384.480011,381.160004,384.220001,383.729889,38007000
2021-10-29,381.059998,386.279999,380.700012,386.109985,385.617462,37225600
2021-11-01,386.559998,387.559998,384.420013,387.429993,386.935791,30765300
2021-11-02,386.799988,389.540009,386.750000,389.049988,388.553711,25135300
2021-11-03,389.549988,393.609985,388.480011,393.179993,392.678467,33748900
2021-11-04,394.480011,399.200012,393.920013,398.220001,397.712036,40265300
2021-11-05,400.040009,400.989990,397.160004,398.600006,398.091553,43341700
2021-11-08,398.570007,399.619995,397.399994,398.059998,397.552246,29256300
2021-11-09,399.160004,399.570007,393.920013,395.320007,394.815735,50490700
2021-11-10,392.470001,395.359985,387.529999,389.510010,389.013153,54937400
2021-11-11,392.570007,392.750000,390.239990,390.589996,390.091766,32243000
2021-11-12,391.769989,395.250000,390.130005,394.700012,394.196533,34669800
2021-11-15,395.910004,396.239990,392.100006,394.609985,394.106628,33716900
2021-11-16,393.859985,397.929993,393.660004,397.420013,396.913055,27872900
2021-11-17,397.750000,399.720001,396.640015,397.630005,397.122803,28703300
2021-11-18,399.730011,402.269989,397.450012,401.750000,401.237518,45721500
2021-11-19,403.429993,405.299988,402.579987,403.989990,403.474670,45191700
2021-11-22,405.570007,408.709991,399.190002,399.299988,398.790649,61715400
2021-11-23,398.109985,400.230011,392.920013,397.480011,396.972992,70098700
2021-11-24,394.929993,399.049988,392.540009,398.760010,398.251343,46954400
2021-11-26,396.109985,397.540009,389.769989,391.200012,390.700989,51533300
2021-11-29,395.890015,400.730011,395.140015,399.690002,399.180145,54447100
2021-11-30,398.779999,401.190002,391.750000,393.820007,393.317657,81332700
2021-12-01,398.279999,400.480011,386.640015,387.119995,386.626190,77766500
2021-12-02,385.799988,391.739990,384.339996,389.910004,389.412628,84416600
2021-12-03,391.309998,392.339996,378.899994,383.130005,382.641296,105291200
2021-12-06,383.630005,387.600006,379.299988,386.200012,385.707367,67588800
2021-12-07,393.029999,398.459991,392.989990,397.829987,397.322510,56005300
2021-12-08,398.170013,399.820007,396.220001,399.609985,399.100250,39204000
2021-12-09,398.350006,400.200012,393.529999,393.730011,393.227783,49973700
2021-12-10,396.619995,398.279999,393.359985,398.010010,397.502319,52513100
2021-12-13,398.000000,398.329987,391.880005,392.260010,391.759644,50166400
2021-12-14,387.299988,390.089996,383.630005,388.200012,387.704834,75199200
2021-12-15,387.940002,397.420013,383.880005,397.049988,396.543518,73858000
2021-12-16,398.040009,398.480011,385.209991,386.839996,386.346558,82591400
2021-12-17,383.329987,389.190002,381.769989,384.910004,384.419006,80492500
2021-12-20,379.570007,381.500000,377.470001,380.690002,380.690002,65336800
2021-12-21,384.049988,389.529999,380.200012,389.209991,389.209991,48899500
2021-12-22,388.910004,394.160004,388.230011,393.950012,393.950012,37042200
2021-12-23,394.309998,398.429993,394.140015,396.920013,396.920013,29595500
2021-12-27,398.250000,403.480011,398.220001,403.480011,403.480011,32820700
2021-12-28,404.399994,404.579987,400.709991,401.609985,401.609985,33113700
2021-12-29,401.750000,403.049988,399.109985,401.549988,401.549988,32248500
2021-12-30,401.329987,403.570007,399.750000,400.350006,400.350006,23850100
2021-12-31,399.660004,401.059998,397.339996,397.850006,397.850006,34752900
2022-01-03,399.049988,401.940002,396.880005,401.679993,401.679993,40575900
2022-01-04,402.239990,402.279999,393.290009,396.470001,396.470001,58027200
2022-01-05,394.739990,395.890015,384.029999,384.290009,384.290009,75739800
2022-01-06,382.420013,387.350006,380.130005,384.019989,384.019989,70814300
2022-01-07,384.029999,385.760010,378.040009,379.859985,379.859985,72614000
2022-01-10,374.820007,380.640015,369.309998,380.109985,380.109985,91770500
2022-01-11,379.359985,385.989990,377.220001,385.820007,385.820007,68295700
2022-01-12,388.459991,390.200012,385.010010,387.350006,387.350006,54576400
2022-01-13,388.769989,389.470001,376.700012,377.660004,377.660004,77994000
2022-01-14,375.070007,380.350006,374.859985,380.010010,380.010010,80076100
2022-01-18,374.040009,376.220001,369.769989,370.549988,370.549988,75450900
2022-01-19,372.149994,374.690002,366.209991,366.480011,366.480011,81791500
2022-01-20,369.790009,373.869995,361.170013,361.720001,361.720001,88610700
2022-01-21,359.470001,362.179993,351.399994,351.690002,351.690002,143388900
2022-01-24,345.910004,353.980011,334.149994,353.299988,353.299988,198685800
2022-01-25,346.670013,351.029999,341.679993,345.109985,345.109985,124398400
2022-01-26,352.910004,356.880005,340.779999,344.570007,344.570007,146559500
2022-01-27,349.399994,351.269989,340.049988,341.100006,341.100006,95255700
2022-01-28,343.029999,352.019989,337.950012,351.799988,351.799988,108167900
2022-01-31,353.200012,363.649994,351.519989,363.049988,363.049988,94326400
2022-02-01,364.429993,366.190002,359.140015,365.519989,365.519989,74433000
2022-02-02,369.760010,370.100006,364.290009,368.489990,368.489990,78777100
2022-02-03,358.529999,361.929993,352.459991,353.549988,353.549988,95384800
2022-02-04,354.079987,361.399994,351.970001,358.010010,358.010010,86127500
2022-02-07,358.619995,361.049988,353.839996,355.130005,355.130005,58198100
2022-02-08,353.959991,360.239990,352.799988,359.119995,359.119995,64720900
2022-02-09,363.760010,366.809998,362.119995,366.730011,366.730011,55766400
2022-02-10,359.519989,366.489990,356.540009,358.429993,358.429993,112468500
